Id.Cliente,Familia,Categoria Productos,Potencial_H
36544,Bioseguridad,Categoria C2,"1.667,34"
36565,Bioseguridad,Categoria C2,"1.667,34"
36569,Bioseguridad,Categoria C2,"1.667,34"
36581,Bioseguridad,Categoria C2,"1.086,44"
36583,Bioseguridad,Categoria C2,"1.667,34"
36587,Bioseguridad,Categoria C2,"1.667,34"
36590,Bioseguridad,Categoria C2,"1.086,44"
36597,Bioseguridad,Categoria C2,"1.667,34"
36601,Bioseguridad,Categoria C2,"1.086,44"
36608,Bioseguridad,Categoria C2,"1.086,44"
36609,Bioseguridad,Categoria C2,"1.667,34"
36612,Bioseguridad,Categoria C2,"1.086,44"
36628,Bioseguridad,Categoria C2,"1.086,44"
36632,Bioseguridad,Categoria C2,"879,20"
36633,Bioseguridad,Categoria C2,"1.086,44"
36639,Bioseguridad,Categoria C2,"2.223,12"
36642,Bioseguridad,Categoria C2,"879,20"
36643,Bioseguridad,Categoria C2,"1.086,44"
36645,Bioseguridad,Categoria C2,"1.086,44"
36651,Bioseguridad,Categoria C2,"1.086,44"
36653,Bioseguridad,Categoria C2,"1.086,44"
36684,Bioseguridad,Categoria C2,"879,20"
36706,Bioseguridad,Categoria C2,"879,20"
36710,Bioseguridad,Categoria C2,"1.667,34"
36713,Bioseguridad,Categoria C2,"1.667,34"
36718,Bioseguridad,Categoria C2,"1.667,34"
36731,Bioseguridad,Categoria C2,"1.086,44"
36733,Bioseguridad,Categoria C2,"879,20"
36745,Bioseguridad,Categoria C2,"1.667,34"
36746,Bioseguridad,Categoria C2,"2.223,12"
36750,Bioseguridad,Categoria C2,"2.223,12"
36752,Bioseguridad,Categoria C2,"1.086,44"
36756,Bioseguridad,Categoria C2,"2.778,90"
36766,Bioseguridad,Categoria C2,"879,20"
36784,Bioseguridad,Categoria C2,"1.086,44"
36789,Bioseguridad,Categoria C2,"1.667,34"
36790,Bioseguridad,Categoria C2,"1.086,44"
36795,Bioseguridad,Categoria C2,"2.223,12"
36801,Bioseguridad,Categoria C2,"1.086,44"
36802,Bioseguridad,Categoria C2,"879,20"
36810,Bioseguridad,Categoria C2,"1.086,44"
36827,Bioseguridad,Categoria C2,"1.086,44"
36835,Bioseguridad,Categoria C2,"879,20"
36838,Bioseguridad,Categoria C2,"879,20"
36845,Bioseguridad,Categoria C2,"1.086,44"
36847,Bioseguridad,Categoria C2,"1.667,34"
36849,Bioseguridad,Categoria C2,"1.667,34"
36860,Bioseguridad,Categoria C2,"1.667,34"
36863,Bioseguridad,Categoria C2,"1.086,44"
36864,Bioseguridad,Categoria C2,"1.667,34"
36869,Bioseguridad,Categoria C2,"879,20"
36882,Bioseguridad,Categoria C2,"1.086,44"
36893,Bioseguridad,Categoria C2,"1.667,34"
36908,Bioseguridad,Categoria C2,"3.334,68"
36914,Bioseguridad,Categoria C2,"1.086,44"
36940,Bioseguridad,Categoria C2,"879,20"
36943,Bioseguridad,Categoria C2,"1.667,34"
36946,Bioseguridad,Categoria C2,"2.223,12"
36953,Bioseguridad,Categoria C2,"1.086,44"
36954,Bioseguridad,Categoria C2,"1.667,34"
36960,Bioseguridad,Categoria C2,"879,20"
36961,Bioseguridad,Categoria C2,"2.223,12"
36962,Bioseguridad,Categoria C2,"879,20"
36963,Bioseguridad,Categoria C2,"1.086,44"
36967,Bioseguridad,Categoria C2,"1.667,34"
36972,Bioseguridad,Categoria C2,"3.334,68"
36976,Bioseguridad,Categoria C2,"1.086,44"
36980,Bioseguridad,Categoria C2,"1.086,44"
36981,Bioseguridad,Categoria C2,"2.223,12"
36993,Bioseguridad,Categoria C2,"1.667,34"
37000,Bioseguridad,Categoria C2,"1.086,44"
37005,Bioseguridad,Categoria C2,"1.667,34"
37042,Bioseguridad,Categoria C2,"1.667,34"
37059,Bioseguridad,Categoria C2,"1.086,44"
37065,Bioseguridad,Categoria C2,"1.086,44"
37067,Bioseguridad,Categoria C2,"1.667,34"
37068,Bioseguridad,Categoria C2,"1.667,34"
37072,Bioseguridad,Categoria C2,"1.667,34"
37076,Bioseguridad,Categoria C2,"879,20"
37092,Bioseguridad,Categoria C2,"1.086,44"
37097,Bioseguridad,Categoria C2,"1.667,34"
37104,Bioseguridad,Categoria C2,"2.223,12"
37107,Bioseguridad,Categoria C2,"1.086,44"
37108,Bioseguridad,Categoria C2,"1.667,34"
37111,Bioseguridad,Categoria C2,"2.223,12"
37120,Bioseguridad,Categoria C2,"1.086,44"
37126,Bioseguridad,Categoria C2,"1.086,44"
37130,Bioseguridad,Categoria C2,"1.086,44"
37141,Bioseguridad,Categoria C2,"5.002,02"
37148,Bioseguridad,Categoria C2,"2.223,12"
37158,Bioseguridad,Categoria C2,"1.667,34"
37163,Bioseguridad,Categoria C2,"1.086,44"
37182,Bioseguridad,Categoria C2,"1.667,34"
37189,Bioseguridad,Categoria C2,"1.086,44"
37197,Bioseguridad,Categoria C2,"1.086,44"
37198,Bioseguridad,Categoria C2,"1.086,44"
37206,Bioseguridad,Categoria C2,"1.086,44"
37210,Bioseguridad,Categoria C2,"879,20"
37218,Bioseguridad,Categoria C2,"1.667,34"
37232,Bioseguridad,Categoria C2,"1.086,44"
37244,Bioseguridad,Categoria C2,"1.667,34"
37245,Bioseguridad,Categoria C2,"879,20"
37252,Bioseguridad,Categoria C2,"1.667,34"
37271,Bioseguridad,Categoria C2,"1.667,34"
37297,Bioseguridad,Categoria C2,"1.667,34"
37298,Bioseguridad,Categoria C2,"1.086,44"
37302,Bioseguridad,Categoria C2,"1.086,44"
37305,Bioseguridad,Categoria C2,"1.667,34"
37307,Bioseguridad,Categoria C2,"1.086,44"
37311,Bioseguridad,Categoria C2,"1.086,44"
37325,Bioseguridad,Categoria C2,"2.223,12"
37331,Bioseguridad,Categoria C2,"1.667,34"
37335,Bioseguridad,Categoria C2,"1.667,34"
37339,Bioseguridad,Categoria C2,"1.086,44"
37340,Bioseguridad,Categoria C2,"1.086,44"
37351,Bioseguridad,Categoria C2,"1.086,44"
37364,Bioseguridad,Categoria C2,"1.667,34"
37395,Bioseguridad,Categoria C2,"2.223,12"
37396,Bioseguridad,Categoria C2,"1.086,44"
37400,Bioseguridad,Categoria C2,"1.086,44"
37401,Bioseguridad,Categoria C2,"1.086,44"
37405,Bioseguridad,Categoria C2,"1.086,44"
37409,Bioseguridad,Categoria C2,"1.667,34"
37412,Bioseguridad,Categoria C2,"1.667,34"
37414,Bioseguridad,Categoria C2,"879,20"
37427,Bioseguridad,Categoria C2,"1.086,44"
37428,Bioseguridad,Categoria C2,"1.086,44"
37451,Bioseguridad,Categoria C2,"1.086,44"
37453,Bioseguridad,Categoria C2,"1.086,44"
37463,Bioseguridad,Categoria C2,"1.667,34"
37464,Bioseguridad,Categoria C2,"1.086,44"
37467,Bioseguridad,Categoria C2,"1.086,44"
37468,Bioseguridad,Categoria C2,"3.334,68"
37477,Bioseguridad,Categoria C2,"1.086,44"
37516,Bioseguridad,Categoria C2,"1.667,34"
37520,Bioseguridad,Categoria C2,"1.667,34"
37521,Bioseguridad,Categoria C2,"1.667,34"
37533,Bioseguridad,Categoria C2,"1.086,44"
37534,Bioseguridad,Categoria C2,"1.086,44"
37535,Bioseguridad,Categoria C2,"1.086,44"
37539,Bioseguridad,Categoria C2,"1.086,44"
37549,Bioseguridad,Categoria C2,"0,00"
37551,Bioseguridad,Categoria C2,"2.223,12"
37553,Bioseguridad,Categoria C2,"879,20"
37571,Bioseguridad,Categoria C2,"879,20"
37581,Bioseguridad,Categoria C2,"879,20"
37586,Bioseguridad,Categoria C2,"1.086,44"
37590,Bioseguridad,Categoria C2,"1.667,34"
37594,Bioseguridad,Categoria C2,"1.667,34"
37595,Bioseguridad,Categoria C2,"1.667,34"
37598,Bioseguridad,Categoria C2,"1.086,44"
37601,Bioseguridad,Categoria C2,"2.223,12"
37612,Bioseguridad,Categoria C2,"879,20"
37617,Bioseguridad,Categoria C2,"1.086,44"
37620,Bioseguridad,Categoria C2,"879,20"
37627,Bioseguridad,Categoria C2,"1.086,44"
37632,Bioseguridad,Categoria C2,"1.086,44"
37634,Bioseguridad,Categoria C2,"1.086,44"
37636,Bioseguridad,Categoria C2,"4.446,24"
37642,Bioseguridad,Categoria C2,"1.086,44"
37644,Bioseguridad,Categoria C2,"1.086,44"
37652,Bioseguridad,Categoria C2,"1.086,44"
37653,Bioseguridad,Categoria C2,"1.086,44"
37654,Bioseguridad,Categoria C2,"1.086,44"
37655,Bioseguridad,Categoria C2,"1.086,44"
37656,Bioseguridad,Categoria C2,"1.086,44"
37703,Bioseguridad,Categoria C2,"1.086,44"
37715,Bioseguridad,Categoria C2,"1.667,34"
37725,Bioseguridad,Categoria C2,"879,20"
37729,Bioseguridad,Categoria C2,"1.086,44"
37738,Bioseguridad,Categoria C2,"1.086,44"
37747,Bioseguridad,Categoria C2,"1.086,44"
37753,Bioseguridad,Categoria C2,"1.667,34"
37754,Bioseguridad,Categoria C2,"1.667,34"
37755,Bioseguridad,Categoria C2,"1.086,44"
37756,Bioseguridad,Categoria C2,"1.086,44"
37760,Bioseguridad,Categoria C2,"1.086,44"
37766,Bioseguridad,Categoria C2,"1.086,44"
37784,Bioseguridad,Categoria C2,"1.086,44"
37796,Bioseguridad,Categoria C2,"879,20"
37799,Bioseguridad,Categoria C2,"1.086,44"
37803,Bioseguridad,Categoria C2,"2.223,12"
37830,Bioseguridad,Categoria C2,"1.086,44"
37834,Bioseguridad,Categoria C2,"1.086,44"
37847,Bioseguridad,Categoria C2,"1.086,44"
37849,Bioseguridad,Categoria C2,"1.086,44"
37851,Bioseguridad,Categoria C2,"1.667,34"
37859,Bioseguridad,Categoria C2,"1.667,34"
37861,Bioseguridad,Categoria C2,"1.667,34"
37876,Bioseguridad,Categoria C2,"2.223,12"
37877,Bioseguridad,Categoria C2,"879,20"
37888,Bioseguridad,Categoria C2,"1.086,44"
37892,Bioseguridad,Categoria C2,"879,20"
37934,Bioseguridad,Categoria C2,"2.223,12"
37938,Bioseguridad,Categoria C2,"1.086,44"
37942,Bioseguridad,Categoria C2,"1.086,44"
37943,Bioseguridad,Categoria C2,"1.086,44"
37949,Bioseguridad,Categoria C2,"1.086,44"
37958,Bioseguridad,Categoria C2,"1.086,44"
37961,Bioseguridad,Categoria C2,"1.667,34"
37967,Bioseguridad,Categoria C2,"879,20"
37969,Bioseguridad,Categoria C2,"1.086,44"
37972,Bioseguridad,Categoria C2,"1.667,34"
37974,Bioseguridad,Categoria C2,"1.086,44"
37980,Bioseguridad,Categoria C2,"1.086,44"
37982,Bioseguridad,Categoria C2,"1.086,44"
37985,Bioseguridad,Categoria C2,"1.086,44"
37992,Bioseguridad,Categoria C2,"1.086,44"
37994,Bioseguridad,Categoria C2,"1.086,44"
37996,Bioseguridad,Categoria C2,"1.086,44"
37997,Bioseguridad,Categoria C2,"879,20"
38003,Bioseguridad,Categoria C2,"2.223,12"
38010,Bioseguridad,Categoria C2,"1.086,44"
38021,Bioseguridad,Categoria C2,"1.086,44"
38027,Bioseguridad,Categoria C2,"2.223,12"
38042,Bioseguridad,Categoria C2,"1.086,44"
38043,Bioseguridad,Categoria C2,"1.086,44"
38052,Bioseguridad,Categoria C2,"879,20"
38060,Bioseguridad,Categoria C2,"1.086,44"
38064,Bioseguridad,Categoria C2,"879,20"
38482,Bioseguridad,Categoria C2,"879,20"
38492,Bioseguridad,Categoria C2,"1.667,34"
38496,Bioseguridad,Categoria C2,"1.086,44"
38499,Bioseguridad,Categoria C2,"1.086,44"
38500,Bioseguridad,Categoria C2,"1.086,44"
38501,Bioseguridad,Categoria C2,"1.086,44"
38502,Bioseguridad,Categoria C2,"1.667,34"
38510,Bioseguridad,Categoria C2,"1.086,44"
38532,Bioseguridad,Categoria C2,"1.086,44"
38534,Bioseguridad,Categoria C2,"1.667,34"
38542,Bioseguridad,Categoria C2,"1.086,44"
38575,Bioseguridad,Categoria C2,"1.086,44"
38576,Bioseguridad,Categoria C2,"1.086,44"
38577,Bioseguridad,Categoria C2,"1.086,44"
38578,Bioseguridad,Categoria C2,"879,20"
38579,Bioseguridad,Categoria C2,"1.667,34"
38581,Bioseguridad,Categoria C2,"1.086,44"
38594,Bioseguridad,Categoria C2,"1.086,44"
38597,Bioseguridad,Categoria C2,"1.086,44"
38601,Bioseguridad,Categoria C2,"879,20"
38612,Bioseguridad,Categoria C2,"1.086,44"
38625,Bioseguridad,Categoria C2,"1.667,34"
38631,Bioseguridad,Categoria C2,"1.086,44"
38636,Bioseguridad,Categoria C2,"2.223,12"
38649,Bioseguridad,Categoria C2,"1.086,44"
38671,Bioseguridad,Categoria C2,"1.086,44"
38675,Bioseguridad,Categoria C2,"879,20"
38684,Bioseguridad,Categoria C2,"879,20"
38685,Bioseguridad,Categoria C2,"1.086,44"
38686,Bioseguridad,Categoria C2,"879,20"
38687,Bioseguridad,Categoria C2,"1.086,44"
38688,Bioseguridad,Categoria C2,"879,20"
38691,Bioseguridad,Categoria C2,"1.086,44"
38697,Bioseguridad,Categoria C2,"879,20"
38698,Bioseguridad,Categoria C2,"1.667,34"
38700,Bioseguridad,Categoria C2,"1.086,44"
38715,Bioseguridad,Categoria C2,"879,20"
38716,Bioseguridad,Categoria C2,"879,20"
38736,Bioseguridad,Categoria C2,"1.667,34"
38739,Bioseguridad,Categoria C2,"1.086,44"
38747,Bioseguridad,Categoria C2,"1.667,34"
38753,Bioseguridad,Categoria C2,"1.667,34"
38758,Bioseguridad,Categoria C2,"1.667,34"
38760,Bioseguridad,Categoria C2,"1.086,44"
38764,Bioseguridad,Categoria C2,"0,00"
38767,Bioseguridad,Categoria C2,"1.667,34"
38776,Bioseguridad,Categoria C2,"1.667,34"
38793,Bioseguridad,Categoria C2,"1.086,44"
38795,Bioseguridad,Categoria C2,"1.667,34"
38803,Bioseguridad,Categoria C2,"879,20"
38837,Bioseguridad,Categoria C2,"879,20"
38856,Bioseguridad,Categoria C2,"1.086,44"
38897,Bioseguridad,Categoria C2,"2.223,12"
38901,Bioseguridad,Categoria C2,"1.086,44"
38908,Bioseguridad,Categoria C2,"1.086,44"
38918,Bioseguridad,Categoria C2,"1.086,44"
38920,Bioseguridad,Categoria C2,"1.667,34"
38934,Bioseguridad,Categoria C2,"2.223,12"
38969,Bioseguridad,Categoria C2,"1.086,44"
38978,Bioseguridad,Categoria C2,"3.334,68"
38997,Bioseguridad,Categoria C2,"3.334,68"
39016,Bioseguridad,Categoria C2,"0,00"
39027,Bioseguridad,Categoria C2,"1.086,44"
39031,Bioseguridad,Categoria C2,"1.667,34"
39036,Bioseguridad,Categoria C2,"1.086,44"
39037,Bioseguridad,Categoria C2,"1.086,44"
39038,Bioseguridad,Categoria C2,"1.086,44"
39041,Bioseguridad,Categoria C2,"1.086,44"
39062,Bioseguridad,Categoria C2,"0,00"
39075,Bioseguridad,Categoria C2,"1.086,44"
39082,Bioseguridad,Categoria C2,"1.086,44"
39083,Bioseguridad,Categoria C2,"879,20"
39108,Bioseguridad,Categoria C2,"1.086,44"
39127,Bioseguridad,Categoria C2,"1.667,34"
39152,Bioseguridad,Categoria C2,"879,20"
39154,Bioseguridad,Categoria C2,"879,20"
39156,Bioseguridad,Categoria C2,"1.667,34"
39164,Bioseguridad,Categoria C2,"1.086,44"
39166,Bioseguridad,Categoria C2,"1.086,44"
39167,Bioseguridad,Categoria C2,"1.086,44"
39175,Bioseguridad,Categoria C2,"1.086,44"
39181,Bioseguridad,Categoria C2,"1.667,34"
39183,Bioseguridad,Categoria C2,"1.086,44"
39184,Bioseguridad,Categoria C2,"1.086,44"
39187,Bioseguridad,Categoria C2,"1.086,44"
39191,Bioseguridad,Categoria C2,"1.086,44"
39212,Bioseguridad,Categoria C2,"1.667,34"
39230,Bioseguridad,Categoria C2,"1.667,34"
39232,Bioseguridad,Categoria C2,"1.086,44"
39244,Bioseguridad,Categoria C2,"1.667,34"
39261,Bioseguridad,Categoria C2,"879,20"
39272,Bioseguridad,Categoria C2,"1.086,44"
39286,Bioseguridad,Categoria C2,"879,20"
39287,Bioseguridad,Categoria C2,"879,20"
39289,Bioseguridad,Categoria C2,"1.086,44"
39294,Bioseguridad,Categoria C2,"1.667,34"
39298,Bioseguridad,Categoria C2,"1.086,44"
39300,Bioseguridad,Categoria C2,"1.086,44"
39302,Bioseguridad,Categoria C2,"1.086,44"
39305,Bioseguridad,Categoria C2,"1.086,44"
39311,Bioseguridad,Categoria C2,"1.086,44"
39312,Bioseguridad,Categoria C2,"1.086,44"
39321,Bioseguridad,Categoria C2,"1.086,44"
39329,Bioseguridad,Categoria C2,"1.086,44"
39350,Bioseguridad,Categoria C2,"879,20"
39357,Bioseguridad,Categoria C2,"879,20"
39365,Bioseguridad,Categoria C2,"7.225,14"
39378,Bioseguridad,Categoria C2,"1.667,34"
39381,Bioseguridad,Categoria C2,"1.667,34"
39382,Bioseguridad,Categoria C2,"879,20"
39387,Bioseguridad,Categoria C2,"1.086,44"
39389,Bioseguridad,Categoria C2,"1.086,44"
39394,Bioseguridad,Categoria C2,"1.667,34"
39396,Bioseguridad,Categoria C2,"2.223,12"
39402,Bioseguridad,Categoria C2,"1.086,44"
39404,Bioseguridad,Categoria C2,"879,20"
39405,Bioseguridad,Categoria C2,"1.667,34"
39407,Bioseguridad,Categoria C2,"1.086,44"
39408,Bioseguridad,Categoria C2,"1.086,44"
39414,Bioseguridad,Categoria C2,"1.667,34"
39417,Bioseguridad,Categoria C2,"1.667,34"
39432,Bioseguridad,Categoria C2,"1.086,44"
39439,Bioseguridad,Categoria C2,"0,00"
39452,Bioseguridad,Categoria C2,"1.086,44"
39454,Bioseguridad,Categoria C2,"1.086,44"
39462,Bioseguridad,Categoria C2,"1.086,44"
39475,Bioseguridad,Categoria C2,"1.086,44"
39571,Bioseguridad,Categoria C2,"1.667,34"
39600,Bioseguridad,Categoria C2,"1.086,44"
39651,Bioseguridad,Categoria C2,"879,20"
39653,Bioseguridad,Categoria C2,"1.086,44"
39661,Bioseguridad,Categoria C2,"1.667,34"
39667,Bioseguridad,Categoria C2,"1.086,44"
39685,Bioseguridad,Categoria C2,"879,20"
39691,Bioseguridad,Categoria C2,"1.086,44"
39697,Bioseguridad,Categoria C2,"1.086,44"
39699,Bioseguridad,Categoria C2,"1.086,44"
39700,Bioseguridad,Categoria C2,"1.667,34"
39718,Bioseguridad,Categoria C2,"1.086,44"
39721,Bioseguridad,Categoria C2,"1.086,44"
39723,Bioseguridad,Categoria C2,"1.086,44"
39754,Bioseguridad,Categoria C2,"1.086,44"
39756,Bioseguridad,Categoria C2,"1.086,44"
39760,Bioseguridad,Categoria C2,"1.086,44"
39761,Bioseguridad,Categoria C2,"1.086,44"
39774,Bioseguridad,Categoria C2,"1.667,34"
39777,Bioseguridad,Categoria C2,"1.667,34"
39792,Bioseguridad,Categoria C2,"1.667,34"
39798,Bioseguridad,Categoria C2,"1.667,34"
39799,Bioseguridad,Categoria C2,"879,20"
39800,Bioseguridad,Categoria C2,"1.086,44"
39814,Bioseguridad,Categoria C2,"1.086,44"
39816,Bioseguridad,Categoria C2,"1.086,44"
39860,Bioseguridad,Categoria C2,"1.086,44"
39862,Bioseguridad,Categoria C2,"3.890,46"
39863,Bioseguridad,Categoria C2,"1.667,34"
39870,Bioseguridad,Categoria C2,"1.667,34"
39878,Bioseguridad,Categoria C2,"1.667,34"
39879,Bioseguridad,Categoria C2,"1.086,44"
39891,Bioseguridad,Categoria C2,"1.086,44"
39893,Bioseguridad,Categoria C2,"879,20"
39913,Bioseguridad,Categoria C2,"1.667,34"
39917,Bioseguridad,Categoria C2,"1.086,44"
39945,Bioseguridad,Categoria C2,"1.667,34"
39949,Bioseguridad,Categoria C2,"1.086,44"
39951,Bioseguridad,Categoria C2,"1.667,34"
39952,Bioseguridad,Categoria C2,"1.086,44"
39959,Bioseguridad,Categoria C2,"1.086,44"
39965,Bioseguridad,Categoria C2,"2.223,12"
39969,Bioseguridad,Categoria C2,"2.223,12"
39974,Bioseguridad,Categoria C2,"1.086,44"
39976,Bioseguridad,Categoria C2,"879,20"
39982,Bioseguridad,Categoria C2,"879,20"
40015,Bioseguridad,Categoria C2,"1.667,34"
40046,Bioseguridad,Categoria C2,"2.223,12"
40047,Bioseguridad,Categoria C2,"2.223,12"
40062,Bioseguridad,Categoria C2,"1.086,44"
40074,Bioseguridad,Categoria C2,"1.086,44"
40089,Bioseguridad,Categoria C2,"1.086,44"
40095,Bioseguridad,Categoria C2,"1.667,34"
40098,Bioseguridad,Categoria C2,"1.667,34"
40106,Bioseguridad,Categoria C2,"1.086,44"
40110,Bioseguridad,Categoria C2,"879,20"
40128,Bioseguridad,Categoria C2,"2.223,12"
40159,Bioseguridad,Categoria C2,"1.086,44"
40160,Bioseguridad,Categoria C2,"1.667,34"
40174,Bioseguridad,Categoria C2,"879,20"
40179,Bioseguridad,Categoria C2,"1.086,44"
40190,Bioseguridad,Categoria C2,"1.086,44"
40193,Bioseguridad,Categoria C2,"1.667,34"
40194,Bioseguridad,Categoria C2,"1.086,44"
40195,Bioseguridad,Categoria C2,"879,20"
40196,Bioseguridad,Categoria C2,"1.086,44"
40204,Bioseguridad,Categoria C2,"879,20"
40218,Bioseguridad,Categoria C2,"1.086,44"
40220,Bioseguridad,Categoria C2,"1.667,34"
40240,Bioseguridad,Categoria C2,"879,20"
40243,Bioseguridad,Categoria C2,"1.086,44"
40244,Bioseguridad,Categoria C2,"1.086,44"
40246,Bioseguridad,Categoria C2,"0,00"
40248,Bioseguridad,Categoria C2,"1.086,44"
40251,Bioseguridad,Categoria C2,"1.667,34"
40252,Bioseguridad,Categoria C2,"1.086,44"
40264,Bioseguridad,Categoria C2,"1.667,34"
40268,Bioseguridad,Categoria C2,"1.086,44"
40273,Bioseguridad,Categoria C2,"2.223,12"
40280,Bioseguridad,Categoria C2,"1.086,44"
40294,Bioseguridad,Categoria C2,"1.667,34"
40295,Bioseguridad,Categoria C2,"1.086,44"
40312,Bioseguridad,Categoria C2,"1.086,44"
40315,Bioseguridad,Categoria C2,"1.086,44"
40316,Bioseguridad,Categoria C2,"1.667,34"
40320,Bioseguridad,Categoria C2,"2.223,12"
40323,Bioseguridad,Categoria C2,"1.086,44"
40324,Bioseguridad,Categoria C2,"1.667,34"
40326,Bioseguridad,Categoria C2,"1.667,34"
40331,Bioseguridad,Categoria C2,"0,00"
40335,Bioseguridad,Categoria C2,"1.086,44"
40340,Bioseguridad,Categoria C2,"1.667,34"
40349,Bioseguridad,Categoria C2,"0,00"
40352,Bioseguridad,Categoria C2,"1.086,44"
40353,Bioseguridad,Categoria C2,"0,00"
40358,Bioseguridad,Categoria C2,"1.667,34"
40363,Bioseguridad,Categoria C2,"1.086,44"
40366,Bioseguridad,Categoria C2,"1.086,44"
40371,Bioseguridad,Categoria C2,"1.086,44"
40372,Bioseguridad,Categoria C2,"1.667,34"
40373,Bioseguridad,Categoria C2,"1.086,44"
40374,Bioseguridad,Categoria C2,"1.086,44"
40381,Bioseguridad,Categoria C2,"1.086,44"
40383,Bioseguridad,Categoria C2,"1.086,44"
40386,Bioseguridad,Categoria C2,"1.086,44"
40397,Bioseguridad,Categoria C2,"1.667,34"
40398,Bioseguridad,Categoria C2,"1.667,34"
40403,Bioseguridad,Categoria C2,"879,20"
40411,Bioseguridad,Categoria C2,"1.667,34"
40417,Bioseguridad,Categoria C2,"879,20"
40422,Bioseguridad,Categoria C2,"879,20"
40431,Bioseguridad,Categoria C2,"0,00"
40433,Bioseguridad,Categoria C2,"1.667,34"
40434,Bioseguridad,Categoria C2,"1.667,34"
40436,Bioseguridad,Categoria C2,"1.086,44"
40437,Bioseguridad,Categoria C2,"1.667,34"
40439,Bioseguridad,Categoria C2,"4.446,24"
40442,Bioseguridad,Categoria C2,"1.667,34"
40446,Bioseguridad,Categoria C2,"3.334,68"
40447,Bioseguridad,Categoria C2,"1.086,44"
40454,Bioseguridad,Categoria C2,"1.086,44"
40456,Bioseguridad,Categoria C2,"1.086,44"
40477,Bioseguridad,Categoria C2,"1.086,44"
40496,Bioseguridad,Categoria C2,"1.086,44"
40497,Bioseguridad,Categoria C2,"1.667,34"
40500,Bioseguridad,Categoria C2,"879,20"
40501,Bioseguridad,Categoria C2,"879,20"
40504,Bioseguridad,Categoria C2,"1.667,34"
40511,Bioseguridad,Categoria C2,"1.086,44"
40512,Bioseguridad,Categoria C2,"1.086,44"
40513,Bioseguridad,Categoria C2,"1.667,34"
40516,Bioseguridad,Categoria C2,"879,20"
40521,Bioseguridad,Categoria C2,"2.223,12"
40526,Bioseguridad,Categoria C2,"1.086,44"
40527,Bioseguridad,Categoria C2,"1.086,44"
40575,Bioseguridad,Categoria C2,"1.086,44"
40576,Bioseguridad,Categoria C2,"1.086,44"
40578,Bioseguridad,Categoria C2,"879,20"
40582,Bioseguridad,Categoria C2,"2.223,12"
40583,Bioseguridad,Categoria C2,"1.086,44"
40588,Bioseguridad,Categoria C2,"2.223,12"
